rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
0.37,2643,0.741376,73,145400,1.28,193968,,,
0.44,2645,0.741196,73,145500,1.35,194103,,,
0.46,2647,0.7410173333333332,73,145600,1.34,194237,,,
0.59,2649,0.7408253333333334,73,145700,1.44,194381,,,
0.46,2650,0.7406413333333333,73,145800,1.38,194519,,,
0.56,2652,0.7404586666666666,73,145900,1.37,194656,,,
0.22,2654,0.7403,73,146000,1.19,194775,,,
0.41,2656,0.7401253333333333,73,146100,1.31,194906,,,
0.34,2658,0.7399560000000001,73,146200,1.27,195033,,,
0.43,2660,0.7397813333333334,73,146300,1.31,195164,,,
0.35,2662,0.7396106666666666,73,146400,1.28,195292,,,
0.48,2664,0.739428,73,146500,1.37,195429,,,
0.39,2666,0.739252,73,146600,1.32,195561,,,
0.75,2667,0.7390653333333335,73,146700,1.4,195701,,,
0.66,2669,0.7388733333333333,73,146800,1.44,195845,,,
0.52,2672,0.7386906666666666,73,146900,1.37,195982,,,
0.37,2674,0.7385186666666668,73,147000,1.29,196111,,,
0.43,2675,0.7383440000000001,73,147100,1.31,196242,,,
0.34,2677,0.7381746666666666,73,147200,1.27,196369,,,
0.65,2679,0.7379813333333334,73,147300,1.45,196514,,,
0.38,2681,0.7378119999999999,73,147400,1.27,196641,,,
0.6,2683,0.7376240000000001,73,147500,1.41,196782,,,
0.39,2685,0.7374506666666667,73,147600,1.3,196912,,,
0.39,2687,0.7372733333333334,73,147700,1.33,197045,,,
0.61,2689,0.73708,73,147800,1.45,197190,,,
0.43,2691,0.7368999999999999,73,147900,1.35,197325,,,
0.37,2693,0.736728,73,148000,1.29,197454,,,
0.62,2695,0.7365360000000001,73,148100,1.44,197598,,,
0.43,2696,0.736356,73,148200,1.35,197733,,,
0.54,2697,0.7361759999999999,73,148300,1.35,197868,,,
0.48,2699,0.7359946666666666,73,148400,1.36,198004,,,
0.5,2701,0.7358120000000001,73,148500,1.37,198141,,,
0.44,2702,0.7356293333333332,73,148600,1.37,198278,,,
0.59,2704,0.735436,73,148700,1.45,198423,,,
0.63,2706,0.7352426666666667,73,148800,1.45,198568,,,
0.34,2708,0.735068,73,148900,1.31,198699,,,
0.38,2709,0.7348919999999999,73,149000,1.32,198831,,,
0.46,2711,0.734712,73,149100,1.35,198966,,,
0.31,2713,0.7345413333333333,73,149200,1.28,199094,,,
0.45,2715,0.734364,73,149300,1.33,199227,,,
0.39,2717,0.7341893333333334,73,149400,1.31,199358,,,
0.36,2719,0.7340186666666666,73,149500,1.28,199486,,,
0.4,2720,0.7338439999999999,73,149600,1.31,199617,,,
0.39,2722,0.733668,73,149700,1.32,199749,,,
0.45,2724,0.733492,73,149800,1.32,199881,,,
0.31,2726,0.7333253333333334,73,149900,1.25,200006,,,
0.65,2728,0.7331333333333334,73,150000,1.44,200150,,,
0.49,2730,0.732952,73,150100,1.36,200286,,,
0.54,2731,0.7327653333333333,73,150200,1.4,200426,,,
0.41,2733,0.7325893333333333,73,150300,1.32,200558,,,
0.55,2735,0.7324053333333334,73,150400,1.38,200696,,,
0.44,2737,0.7322280000000001,73,150500,1.33,200829,,,
0.54,2739,0.7320439999999999,73,150600,1.38,200967,,,
0.87,2741,0.7318386666666667,73,150700,1.54,201121,,,
0.27,2742,0.7316720000000001,73,150800,1.25,201246,,,
0.35,2744,0.7315,73,150900,1.29,201375,,,
0.48,2746,0.7313213333333333,73,151000,1.34,201509,,,
0.43,2748,0.7311480000000001,73,151100,1.3,201639,,,
0.45,2750,0.7309733333333333,73,151200,1.31,201770,,,
0.43,2752,0.7307933333333334,73,151300,1.35,201905,,,
0.59,2754,0.7306013333333334,73,151400,1.44,202049,,,
0.4,2756,0.7304253333333333,73,151500,1.32,202181,,,
0.45,2757,0.7302439999999999,73,151600,1.36,202317,,,
0.47,2759,0.7300679999999999,73,151700,1.32,202449,,,
0.65,2761,0.7298773333333333,73,151800,1.43,202592,,,
0.34,2763,0.7297053333333334,73,151900,1.29,202721,,,
0.39,2765,0.7295306666666668,73,152000,1.31,202852,,,
0.52,2767,0.7293466666666666,73,152100,1.38,202990,,,
0.59,2768,0.7291533333333333,73,152200,1.45,203135,,,
0.38,2770,0.72898,73,152300,1.3,203265,,,
0.48,2772,0.7287986666666666,73,152400,1.36,203401,,,
0.44,2774,0.7286159999999999,73,152500,1.37,203538,,,
0.62,2776,0.728432,73,152600,1.38,203676,,,
0.51,2778,0.7282493333333333,73,152700,1.37,203813,,,
0.5,2779,0.7280586666666666,73,152800,1.43,203956,,,
0.35,2781,0.7278906666666667,73,152900,1.26,204082,,,
0.36,2783,0.7277226666666667,73,153000,1.26,204208,,,
0.44,2785,0.7275413333333334,73,153100,1.36,204344,,,
0.44,2787,0.7273640000000001,73,153200,1.33,204477,,,
0.56,2788,0.7271733333333334,73,153300,1.43,204620,,,
0.34,2790,0.7270053333333333,73,153400,1.26,204746,,,
0.37,2792,0.7268266666666667,73,153500,1.34,204880,,,
0.54,2794,0.7266426666666668,73,153600,1.38,205018,,,
0.28,2796,0.7264746666666666,73,153700,1.26,205144,,,
0.56,2798,0.7262853333333332,73,153800,1.42,205286,,,
0.43,2799,0.7261120000000001,73,153900,1.3,205416,,,
0.34,2801,0.7259386666666667,73,154000,1.3,205546,,,
0.21,2803,0.7257826666666667,73,154100,1.17,205663,,,
0.5,2805,0.7256,73,154200,1.37,205800,,,
0.4,2807,0.7254240000000001,73,154300,1.32,205932,,,
0.39,2809,0.7252466666666666,73,154400,1.33,206065,,,
0.49,2811,0.7250626666666666,73,154500,1.38,206203,,,
0.31,2812,0.7248999999999999,73,154600,1.22,206325,,,
0.41,2814,0.7247239999999999,73,154700,1.32,206457,,,
0.6,2815,0.7245253333333332,73,154800,1.49,206606,,,
0.31,2817,0.7243586666666666,73,154900,1.25,206731,,,
0.63,2819,0.7241653333333333,73,155000,1.45,206876,,,
0.56,2821,0.7239800000000001,73,155100,1.39,207015,,,
0.56,2823,0.723792,73,155200,1.41,207156,,,
0.44,2825,0.723608,73,155300,1.38,207294,,,
0.35,2826,0.7234373333333333,73,155400,1.28,207422,,,
0.52,2828,0.7232546666666666,73,155500,1.37,207559,,,
0.45,2830,0.7230746666666668,73,155600,1.35,207694,,,
0.74,2832,0.7228853333333334,73,155700,1.42,207836,,,
0.56,2834,0.722696,73,155800,1.42,207978,,,
0.36,2836,0.7225253333333335,73,155900,1.28,208106,,,
0.43,2838,0.7223440000000001,73,156000,1.36,208242,,,
0.38,2840,0.7221666666666666,73,156100,1.33,208375,,,
0.63,2841,0.7219773333333332,73,156200,1.42,208517,,,
0.4,2843,0.7218026666666666,73,156300,1.31,208648,,,
0.39,2845,0.7216266666666666,73,156400,1.32,208780,,,
0.5,2847,0.7214400000000001,73,156500,1.4,208920,,,
0.31,2849,0.7212719999999999,73,156600,1.26,209046,,,
0.46,2851,0.7210920000000001,73,156700,1.35,209181,,,
0.68,2853,0.7208946666666667,73,156800,1.48,209329,,,
0.47,2855,0.7207173333333334,73,156900,1.33,209462,,,
0.47,2856,0.7205333333333335,73,157000,1.38,209600,,,
0.52,2858,0.7203533333333334,73,157100,1.35,209735,,,
0.46,2860,0.7201706666666667,73,157200,1.37,209872,,,
0.24,2862,0.7200106666666666,73,157300,1.2,209992,,,
0.54,2864,0.7198346666666666,73,157400,1.32,210124,,,
0.39,2866,0.7196586666666667,73,157500,1.32,210256,,,
0.42,2868,0.7194826666666667,73,157600,1.32,210388,,,
0.62,2869,0.7193,73,157700,1.37,210525,,,
0.52,2871,0.7191173333333334,73,157800,1.37,210662,,,
0.53,2873,0.7189306666666666,73,157900,1.4,210802,,,
0.54,2875,0.7187493333333332,73,158000,1.36,210938,,,
0.3,2877,0.7185839999999999,73,158100,1.24,211062,,,
0.57,2879,0.7183973333333333,73,158200,1.4,211202,,,
0.55,2881,0.7182173333333333,73,158300,1.35,211337,,,
0.43,2882,0.7180360000000001,73,158400,1.36,211473,,,
0.26,2884,0.7178720000000001,73,158500,1.23,211596,,,
0.42,2886,0.7176946666666666,73,158600,1.33,211729,,,
0.43,2888,0.7175186666666666,73,158700,1.32,211861,,,
0.33,2890,0.7173493333333334,73,158800,1.27,211988,,,
0.48,2892,0.7171666666666667,73,158900,1.37,212125,,,
0.66,2894,0.7169773333333334,73,159000,1.42,212267,,,
0.33,2896,0.7168079999999999,73,159100,1.27,212394,,,
0.52,2898,0.7166266666666667,73,159200,1.36,212530,,,
0.54,2900,0.7164386666666667,73,159300,1.41,212671,,,
0.44,2902,0.716264,73,159400,1.31,212802,,,
0.52,2903,0.7160786666666668,73,159500,1.39,212941,,,
0.3,2905,0.7159119999999999,73,159600,1.25,213066,,,
0.55,2907,0.7157266666666666,73,159700,1.39,213205,,,
0.56,2909,0.715536,73,159800,1.43,213348,,,
0.37,2911,0.71536,73,159900,1.32,213480,,,
0.58,2913,0.7151746666666667,73,160000,1.39,213619,,,
0.38,2915,0.7149973333333333,73,160100,1.33,213752,,,
0.55,2916,0.7148093333333334,73,160200,1.41,213893,,,
0.58,2918,0.7146213333333333,73,160300,1.41,214034,,,
0.35,2920,0.7144466666666667,73,160400,1.31,214165,,,
0.29,2922,0.7142786666666667,73,160500,1.26,214291,,,
0.58,2924,0.714092,73,160600,1.4,214431,,,
0.29,2926,0.7139253333333333,73,160700,1.25,214556,,,
0.42,2927,0.7137453333333332,73,160800,1.35,214691,,,
0.34,2929,0.7135746666666667,73,160900,1.28,214819,,,
0.53,2931,0.7133866666666666,73,161000,1.41,214960,,,
0.45,2933,0.7132053333333332,73,161100,1.36,215096,,,
0.56,2935,0.7130146666666666,73,161200,1.43,215239,,,
0.4,2937,0.7128386666666666,73,161300,1.32,215371,,,
0.37,2938,0.7126693333333334,73,161400,1.27,215498,,,
0.44,2940,0.7124893333333333,73,161500,1.35,215633,,,
0.48,2942,0.7123106666666668,73,161600,1.34,215767,,,
0.46,2944,0.7121293333333334,73,161700,1.36,215903,,,
0.21,2946,0.711972,73,161800,1.18,216021,,,
0.52,2947,0.7117813333333334,73,161900,1.43,216164,,,
0.47,2949,0.7116026666666666,73,162000,1.34,216298,,,
0.23,2951,0.7114453333333333,73,162100,1.18,216416,,,
0.63,2953,0.711252,73,162200,1.45,216561,,,
0.37,2955,0.7110746666666667,73,162300,1.33,216694,,,
0.74,2956,0.7108773333333334,73,162400,1.48,216842,,,
0.4,2958,0.7107013333333334,73,162500,1.32,216974,,,
0.37,2960,0.7105266666666665,73,162600,1.31,217105,,,
0.39,2962,0.7103546666666667,73,162700,1.29,217234,,,
0.35,2964,0.7101813333333333,73,162800,1.3,217364,,,
0.34,2965,0.7100066666666667,73,162900,1.31,217495,,,
0.45,2967,0.709824,73,163000,1.37,217632,,,
0.33,2969,0.7096546666666668,73,163100,1.27,217759,,,
0.27,2971,0.7094906666666667,73,163200,1.23,217882,,,
0.8,2973,0.7092906666666667,73,163300,1.5,218032,,,
0.38,2975,0.7091146666666668,73,163400,1.32,218164,,,
0.34,2976,0.708944,73,163500,1.28,218292,,,
0.35,2978,0.7087746666666668,73,163600,1.27,218419,,,
0.23,2980,0.7086133333333333,73,163700,1.21,218540,,,
0.65,2982,0.7084186666666668,73,163800,1.46,218686,,,
0.5,2983,0.7082373333333334,73,163900,1.36,218822,,,
0.33,2985,0.7080706666666667,73,164000,1.25,218947,,,
0.46,2987,0.7078946666666668,73,164100,1.32,219079,,,
0.41,2989,0.7077200000000001,73,164200,1.31,219210,,,
0.36,2991,0.7075453333333335,73,164300,1.31,219341,,,
0.57,2992,0.7073613333333333,73,164400,1.38,219479,,,
0.38,2994,0.707184,73,164500,1.33,219612,,,
0.25,2996,0.7070226666666666,73,164600,1.21,219733,,,
0.53,2998,0.7068426666666667,73,164700,1.35,219868,,,
0.34,3000,0.7066706666666667,73,164800,1.29,219997,,,
0.45,3001,0.7064919999999999,73,164900,1.34,220131,,,
0.66,3003,0.7062999999999999,73,165000,1.44,220275,,,
0.64,3005,0.7061106666666666,73,165100,1.42,220417,,,
0.64,3007,0.7059266666666666,73,165200,1.38,220555,,,
0.48,3009,0.7057466666666667,73,165300,1.35,220690,,,
0.46,3010,0.7055706666666666,73,165400,1.32,220822,,,
0.5,3012,0.7053906666666667,73,165500,1.35,220957,,,
0.51,3014,0.7052053333333332,73,165600,1.39,221096,,,
0.33,3016,0.7050373333333333,73,165700,1.26,221222,,,
0.52,3018,0.7048453333333333,73,165800,1.44,221366,,,
0.48,3019,0.7046613333333334,73,165900,1.38,221504,,,
0.37,3021,0.7044920000000001,73,166000,1.27,221631,,,
0.27,3023,0.7043306666666667,73,166100,1.21,221752,,,
0.88,3025,0.7041279999999999,73,166200,1.52,221904,,,
0.31,3026,0.7039653333333333,73,166300,1.22,222026,,,
0.51,3028,0.7037786666666666,73,166400,1.4,222166,,,
0.39,3030,0.703608,73,166500,1.28,222294,,,
0.54,3032,0.703424,73,166600,1.38,222432,,,
0.52,3034,0.7032386666666666,73,166700,1.39,222571,,,
0.2,3035,0.7030799999999999,73,166800,1.19,222690,,,
0.48,3037,0.7028986666666666,73,166900,1.36,222826,,,
0.44,3039,0.7027146666666666,73,167000,1.38,222964,,,
0.5,3041,0.7025319999999999,73,167100,1.37,223101,,,
0.4,3043,0.702356,73,167200,1.32,223233,,,
0.41,3045,0.7021826666666666,73,167300,1.3,223363,,,
0.4,3046,0.702008,73,167400,1.31,223494,,,
0.39,3048,0.701832,73,167500,1.32,223626,,,
0.36,3050,0.7016613333333335,73,167600,1.28,223754,,,
0.53,3052,0.701484,73,167700,1.33,223887,,,
0.4,3053,0.7013106666666666,73,167800,1.3,224017,,,
0.42,3055,0.7011400000000001,73,167900,1.28,224145,,,
0.55,3057,0.7009546666666666,73,168000,1.39,224284,,,
0.39,3059,0.7007786666666667,73,168100,1.32,224416,,,
0.59,3060,0.7005946666666667,73,168200,1.38,224554,,,
0.25,3062,0.7004346666666668,73,168300,1.2,224674,,,
0.48,3063,0.7002546666666667,73,168400,1.35,224809,,,
0.32,3065,0.7000853333333334,73,168500,1.27,224936,,,
0.43,3067,0.6999093333333333,73,168600,1.32,225068,,,
0.47,3069,0.699732,73,168700,1.33,225201,,,
0.53,3071,0.6995493333333334,73,168800,1.37,225338,,,
0.58,3073,0.6993706666666666,73,168900,1.34,225472,,,
0.48,3074,0.6991906666666667,73,169000,1.35,225607,,,
0.31,3076,0.699028,73,169100,1.22,225729,,,
0.38,3078,0.6988546666666666,73,169200,1.3,225859,,,
0.41,3080,0.69868,73,169300,1.31,225990,,,
0.3,3082,0.6985093333333334,73,169400,1.28,226118,,,
0.43,3083,0.698332,73,169500,1.33,226251,,,
0.41,3085,0.6981573333333333,73,169600,1.31,226382,,,
0.36,3087,0.6979893333333334,73,169700,1.26,226508,,,
0.6,3089,0.6977986666666667,73,169800,1.43,226651,,,
0.45,3091,0.6976200000000001,73,169900,1.34,226785,,,
0.66,3092,0.6974306666666665,73,170000,1.42,226927,,,
0.4,3094,0.69726,73,170100,1.28,227055,,,
0.31,3096,0.697092,73,170200,1.26,227181,,,
0.52,3097,0.6969066666666666,73,170300,1.39,227320,,,
0.4,3099,0.6967319999999999,73,170400,1.31,227451,,,
0.33,3101,0.6965666666666666,73,170500,1.24,227575,,,
0.37,3103,0.6963946666666667,73,170600,1.29,227704,,,
0.5,3105,0.6962093333333335,73,170700,1.39,227843,,,
0.57,3107,0.6960253333333333,73,170800,1.38,227981,,,
0.33,3108,0.6958573333333333,73,170900,1.26,228107,,,
0.39,3110,0.6956853333333333,73,171000,1.29,228236,,,
0.5,3112,0.6955,73,171100,1.39,228375,,,
0.29,3114,0.695336,73,171200,1.23,228498,,,
0.37,3116,0.695168,73,171300,1.26,228624,,,
0.64,3118,0.6949746666666667,73,171400,1.45,228769,,,
0.45,3119,0.6947986666666668,73,171500,1.32,228901,,,
0.37,3121,0.6946226666666666,73,171600,1.32,229033,,,
0.88,3123,0.694428,73,171700,1.46,229179,,,
0.44,3125,0.6942520000000001,73,171800,1.32,229311,,,
0.46,3127,0.6940693333333332,73,171900,1.37,229448,,,
0.34,3129,0.6939,73,172000,1.27,229575,,,
0.45,3131,0.6937226666666667,73,172100,1.33,229708,,,
0.34,3132,0.6935533333333335,73,172200,1.27,229835,,,
0.3,3134,0.6933880000000001,73,172300,1.24,229959,,,
0.48,3136,0.6932039999999999,73,172400,1.38,230097,,,
0.28,3138,0.6930399999999999,73,172500,1.23,230220,,,
0.52,3140,0.6928559999999999,73,172600,1.38,230358,,,
0.41,3141,0.69268,73,172700,1.32,230490,,,
0.33,3143,0.6925106666666667,73,172800,1.27,230617,,,
0.5,3145,0.692328,73,172900,1.37,230754,,,
0.55,3147,0.6921413333333333,73,173000,1.4,230894,,,
0.27,3149,0.69198,73,173100,1.21,231015,,,
0.59,3151,0.6917893333333334,73,173200,1.43,231158,,,
0.59,3153,0.691608,73,173300,1.36,231294,,,
0.36,3154,0.6914386666666665,73,173400,1.27,231421,,,
0.3,3156,0.6912706666666666,73,173500,1.26,231547,,,
0.3,3158,0.6911039999999999,73,173600,1.25,231672,,,
0.48,3160,0.6909226666666668,73,173700,1.36,231808,,,
0.39,3161,0.69076,73,173800,1.22,231930,,,
0.52,3163,0.69058,73,173900,1.35,232065,,,
0.41,3165,0.6904066666666666,73,174000,1.3,232195,,,
0.37,3166,0.6902386666666667,73,174100,1.26,232321,,,
0.54,3168,0.6900533333333334,73,174200,1.39,232460,,,
0.51,3170,0.6898693333333332,73,174300,1.38,232598,,,
0.44,3172,0.689692,73,174400,1.33,232731,,,
0.41,3173,0.6895173333333333,73,174500,1.31,232862,,,
0.4,3175,0.689344,73,174600,1.3,232992,,,
0.44,3177,0.6891706666666666,73,174700,1.3,233122,,,
0.26,3179,0.6890080000000001,73,174800,1.22,233244,,,
0.46,3180,0.6888253333333334,73,174900,1.37,233381,,,
0.61,3182,0.6886399999999999,73,175000,1.39,233520,,,
0.47,3184,0.6884693333333334,73,175100,1.28,233648,,,
0.45,3185,0.6882920000000001,73,175200,1.33,233781,,,
0.36,3187,0.6881186666666665,73,175300,1.3,233911,,,
0.38,3189,0.6879466666666667,73,175400,1.29,234040,,,
0.48,3191,0.6877653333333333,73,175500,1.36,234176,,,
0.43,3192,0.6875906666666667,73,175600,1.31,234307,,,
0.4,3194,0.6874173333333333,73,175700,1.3,234437,,,
0.46,3196,0.6872373333333333,73,175800,1.35,234572,,,
0.43,3198,0.68706,73,175900,1.33,234705,,,
0.61,3199,0.6868719999999999,73,176000,1.41,234846,,,
0.4,3201,0.686696,73,176100,1.32,234978,,,
0.5,3203,0.6865133333333333,73,176200,1.37,235115,,,
0.37,3205,0.6863440000000001,73,176300,1.27,235242,,,
0.4,3206,0.6861666666666666,73,176400,1.33,235375,,,
0.53,3208,0.6859853333333334,73,176500,1.36,235511,,,
0.5,3210,0.6858040000000001,73,176600,1.36,235647,,,
0.23,3211,0.6856439999999999,73,176700,1.2,235767,,,
0.34,3213,0.6854786666666666,73,176800,1.24,235891,,,
0.44,3215,0.6852973333333332,73,176900,1.36,236027,,,
0.42,3216,0.6851226666666665,73,177000,1.31,236158,,,
0.49,3218,0.6849386666666666,73,177100,1.38,236296,,,
0.73,3220,0.6847479999999999,73,177200,1.43,236439,,,
0.7,3222,0.6845466666666666,73,177300,1.51,236590,,,
0.41,3224,0.6843680000000001,73,177400,1.34,236724,,,
0.45,3225,0.6841866666666667,73,177500,1.36,236860,,,
0.66,3227,0.6839986666666666,73,177600,1.41,237001,,,
0.31,3229,0.6838359999999999,73,177700,1.22,237123,,,
0.33,3231,0.6836666666666666,73,177800,1.27,237250,,,
0.38,3232,0.6834946666666666,73,177900,1.29,237379,,,
0.38,3234,0.6833266666666666,73,178000,1.26,237505,,,
0.42,3236,0.6831506666666667,73,178100,1.32,237637,,,
0.44,3238,0.6829719999999999,73,178200,1.34,237771,,,
0.61,3240,0.6827840000000001,73,178300,1.41,237912,,,
0.41,3241,0.6826093333333334,73,178400,1.31,238043,,,
0.42,3243,0.6824333333333334,73,178500,1.32,238175,,,
0.36,3245,0.6822613333333334,73,178600,1.29,238304,,,
0.31,3247,0.6820919999999999,73,178700,1.27,238431,,,
0.25,3249,0.6819293333333334,73,178800,1.22,238553,,,
0.34,3250,0.6817599999999999,73,178900,1.27,238680,,,
0.3,3252,0.6815946666666668,73,179000,1.24,238804,,,
0.55,3254,0.681408,73,179100,1.4,238944,,,
0.47,3256,0.681228,73,179200,1.35,239079,,,
0.42,3257,0.681052,73,179300,1.32,239211,,,
0.35,3259,0.6808786666666666,73,179400,1.3,239341,,,
0.25,3261,0.6807173333333334,73,179500,1.21,239462,,,
0.28,3263,0.680552,73,179600,1.24,239586,,,
0.4,3265,0.6803773333333334,73,179700,1.31,239717,,,
0.52,3266,0.6801893333333333,73,179800,1.41,239858,,,
0.5,3268,0.6800093333333335,73,179900,1.35,239993,,,
0.38,3270,0.6798306666666667,73,180000,1.34,240127,,,
0.7,3272,0.679632,73,180100,1.49,240276,,,
0.3,3273,0.679468,73,180200,1.23,240399,,,
0.48,3275,0.679284,73,180300,1.38,240537,,,
0.54,3277,0.6790986666666667,73,180400,1.39,240676,,,
0.48,3279,0.67892,73,180500,1.34,240810,,,
0.32,3281,0.6787559999999999,73,180600,1.23,240933,,,
0.43,3282,0.6785733333333333,73,180700,1.37,241070,,,
0.24,3284,0.678412,73,180800,1.21,241191,,,
0.57,3286,0.6782226666666666,73,180900,1.42,241333,,,
0.51,3288,0.6780346666666666,73,181000,1.41,241474,,,
0.43,3289,0.6778573333333333,73,181100,1.33,241607,,,
0.56,3291,0.677676,73,181200,1.36,241743,,,
0.41,3293,0.6775,73,181300,1.32,241875,,,
0.61,3295,0.6773093333333333,73,181400,1.43,242018,,,
0.51,3296,0.677128,73,181500,1.36,242154,,,
0.32,3298,0.67696,73,181600,1.26,242280,,,
0.39,3299,0.6767826666666665,73,181700,1.33,242413,,,
0.48,3301,0.6766000000000001,73,181800,1.37,242550,,,
0.38,3303,0.6764253333333334,73,181900,1.31,242681,,,
0.49,3305,0.676248,73,182000,1.33,242814,,,
0.59,3307,0.6760653333333333,73,182100,1.37,242951,,,
0.33,3308,0.6758933333333332,73,182200,1.29,243080,,,
0.6,3310,0.6757053333333334,73,182300,1.41,243221,,,
0.43,3312,0.6755253333333333,73,182400,1.35,243356,,,
0.49,3314,0.6753466666666665,73,182500,1.34,243490,,,
0.52,3316,0.6751559999999999,73,182600,1.43,243633,,,
0.59,3317,0.6749706666666666,73,182700,1.39,243772,,,
0.3,3319,0.674804,73,182800,1.25,243897,,,
0.23,3321,0.6746426666666667,73,182900,1.21,244018,,,
0.51,3323,0.6744586666666668,73,183000,1.38,244156,,,
0.34,3324,0.6742853333333334,73,183100,1.3,244286,,,
0.43,3326,0.6741066666666666,73,183200,1.34,244420,,,
0.44,3328,0.6739293333333334,73,183300,1.33,244553,,,
0.63,3330,0.6737359999999999,73,183400,1.45,244698,,,
0.43,3331,0.673556,73,183500,1.35,244833,,,
0.57,3333,0.6733706666666666,73,183600,1.39,244972,,,
0.38,3335,0.6731933333333333,73,183700,1.33,245105,,,
0.22,3337,0.6730346666666667,73,183800,1.19,245224,,,
0.38,3339,0.6728640000000001,73,183900,1.28,245352,,,
0.37,3340,0.6726893333333333,73,184000,1.31,245483,,,
0.36,3342,0.67252,73,184100,1.27,245610,,,
0.51,3344,0.6723333333333334,73,184200,1.4,245750,,,
0.56,3346,0.6721493333333333,73,184300,1.38,245888,,,
0.73,3348,0.6719439999999999,73,184400,1.54,246042,,,
0.3,3349,0.6717773333333334,73,184500,1.25,246167,,,
0.43,3351,0.6715986666666667,73,184600,1.34,246301,,,
0.26,3353,0.6714359999999999,73,184700,1.22,246423,,,
0.42,3355,0.6712653333333334,73,184800,1.28,246551,,,
0.53,3356,0.671084,73,184900,1.36,246687,,,
0.47,3358,0.6709093333333334,73,185000,1.31,246818,,,
0.4,3360,0.670736,73,185100,1.3,246948,,,
0.35,3362,0.6705639999999999,73,185200,1.29,247077,,,
0.39,3364,0.6703906666666666,73,185300,1.3,247207,,,
0.45,3365,0.6702133333333333,73,185400,1.33,247340,,,
0.37,3367,0.6700360000000001,73,185500,1.33,247473,,,
0.32,3369,0.6698680000000001,73,185600,1.26,247599,,,
0.64,3371,0.66968,73,185700,1.41,247740,,,
0.7,3373,0.6694813333333334,73,185800,1.49,247889,,,
0.27,3375,0.669316,73,185900,1.24,248013,,,
0.48,3376,0.6691346666666667,73,186000,1.36,248149,,,
0.62,3378,0.6689386666666666,73,186100,1.47,248296,,,
